cve,title,severity,published,cve_link
CVE-2025-32194,LA-Studio Element Kit for Elementor <= 1.5.1 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2025-04-04 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-32194
CVE-2024-13547,aThemes Addons for Elementor <= 1.0.12 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2025-01-31 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-13547
CVE-2025-0661,DethemeKit For Elementor <= 2.1.8 - Authenticated (Contributor+) Protected Post Disclosure,Medium,2025-02-12 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-0661
CVE-2024-54314,Primary Addon for Elementor <= 1.6.0 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-12-11 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-54314
CVE-2022-45076,Flexible Elementor Panel <= 2.3.8 - Cross Site Request Forgery,Medium,2023-02-02 00:00:00,https://www.cve.org/CVERecord?id=CVE-2022-45076
CVE-2023-0693,Metform Elementor Contact Form Builder <= 3.3.1 - Authenticated (Subscriber+) Information Disclosure via 'mf_transaction_id' shortcode,Medium,2023-06-08 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-0693
CVE-2025-30911,RomethemeKit For Elementor <= 1.5.4 - Authenticated (Subscriber+) Arbitrary Plugin Installation/Activation,High,2025-03-27 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-30911
CVE-2024-54315,Events Addon for Elementor <= 2.2.2 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-12-11 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-54315
CVE-2025-30914,Metform <= 3.9.2 - Authenticated (Admin+) Server-Side Request Forgery,Medium,2025-03-27 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-30914
CVE-2024-4858,Testimonial Carousel For Elementor <= 10.2.0 - Missing Authorization to Limited Setting Update,Medium,2024-05-24 14:43:53,https://www.cve.org/CVERecord?id=CVE-2024-4858
CVE-2024-10582,Music Player for Elementor – Audio Player & Podcast Player <= 2.4.1 - Missing Authorization to Authenticated (Subscriber+) Template Import,Medium,2024-11-14 16:40:38,https://www.cve.org/CVERecord?id=CVE-2024-10582
CVE-2024-48045,Happy Addons for Elementor <= 3.12.3 - Missing Authorization,Medium,2024-10-13 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-48045
CVE-2024-54228,Wot Elementor Widgets <= 1.0.1 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-12-05 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-54228
CVE-2024-30533,Layouts for Elementor <= 1.7 - Missing Authorization to Unauthenticated Arbitrary File Upload,Critical,2024-03-29 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-30533
CVE-2024-4574,Graphina – Elementor Charts and Graphs <= 1.8.9 - Authenticated (Contributor+) Stored Cross-Site Scripting via Multiple Widgets,Medium,2024-05-10 10:03:51,https://www.cve.org/CVERecord?id=CVE-2024-4574
CVE-2024-37090,Consulting Elementor Widgets <= 1.3.0 - Authenticated (Contributor+) SQL Injection,Critical,2024-06-20 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-37090
CVE-2024-35656,Elementor Pro <= 3.21.2 - Reflected Cross-Site Scripting,Medium,2024-06-28 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-35656
CVE-2024-35724,Bosa Elementor Addons and Templates for WooCommerce <= 1.0.12 - Missing Authorization,Medium,2024-06-06 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-35724
CVE-2025-5338,Royal Elementor Addons <= 1.7.1024 - Authenticated (Contributor+) Stored DOM-Based Cross-Site Scripting via Multiple Widgets,Medium,2025-06-25 20:58:34,https://www.cve.org/CVERecord?id=CVE-2025-5338
CVE-2024-49693,Mega Elements <= 1.2.6 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-10-21 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-49693
CVE-2024-5088,Happy Addons for Elementor <= 3.10.8 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-05-17 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-5088
CVE-2024-3985,Exclusive Addons for Elementor <= 2.6.9.4 - Authenticated (Contributor+) Stored Cross-Site Scripting via Call to Action,Medium,2024-04-22 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-3985
CVE-2024-12599,HT Mega – Absolute Addons For Elementor <= 2.8.1 - Authenticated (Contributor+) Stored Cross-Site Scripting via Countdown Widget,High,2025-02-10 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-12599
CVE-2024-1358,Elementor Addon Elements <= 1.12.12 - Directory Traversal to Local File Inclusion,High,2024-02-21 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-1358
CVE-2024-32508,DethemeKit For Elementor <= 2.0.2 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-04-15 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-32508
CVE-2024-30524,PDF Viewer for Elementor <= 2.9.3 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-03-29 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-30524
CVE-2024-13217,Jeg Elementor Kit <= 2.6.11 - Authenticated (Contributor+) Sensitive Information Exposure via Countdown and Off-Canvas,Medium,2025-02-26 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-13217
CVE-2024-38748,EleForms <= 2.9.9.9 - Missing Authorization,Medium,2024-07-11 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-38748
CVE-2021-24268,JetWidgets For Elementor <= 1.0.8 - Contributor+ Stored Cross-Site Scripting,Medium,2021-04-13 00:00:00,https://www.cve.org/CVERecord?id=CVE-2021-24268
CVE-2024-4448,"Essential Addons for Elementor – Best Elementor Templates, Widgets, Kits & WooCommerce Builders <= 5.9.19 - Authenticated (Contributor+) Stored Cross-Site Scripting via 'Dual Color Header', 'Event Calendar', & 'Advanced Data Table'",Medium,2024-05-09 19:32:53,https://www.cve.org/CVERecord?id=CVE-2024-4448
CVE-2024-7147,JetBlocks <= 1.3.12 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-08-15 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-7147
CVE-2024-0326,Premium Addons for Elementor <= 4.10.17 - Authenticated(Contributor+) Stored Cross-Site Scripting via Link Wrapper,Medium,2024-03-12 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-0326
CVE-2022-47170,"Unlimited Elements For Elementor (Free Widgets, Addons, Templates) <= 1.5.48  - Authenticated (Admin+) Cross Site Scripting (XSS)",Medium,2023-01-27 00:00:00,https://www.cve.org/CVERecord?id=CVE-2022-47170
CVE-2024-2491,PowerPack Addons for Elementor <= 2.7.17 - Authenticated (Contributor+) Stored Cross-Site Scripting via *_html_tag*,Medium,2024-03-29 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-2491
CVE-2025-49444,Reformer for Elementor <= 1.0.5 - Unauthenticated Arbitrary File Upload,Critical,2025-06-11 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-49444
CVE-2024-3890,Happy Addons for Elementor <= 3.10.6 - Authenticated (Contributor+) Stored Cross-Site Scripting via Calendly Widget,Medium,2024-04-25 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-3890
CVE-2021-25027,PowerPack Addons for Elementor <= 2.6.1 - Reflected Cross-Site Scripting,Medium,2021-12-06 00:00:00,https://www.cve.org/CVERecord?id=CVE-2021-25027
CVE-2024-10326,RomethemeKit For Elementor <= 1.5.3 - Missing Authorization in save_options and reset_widgets,Medium,2025-01-14 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-10326
CVE-2025-54706,Magical Posts Display <= 1.2.52 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2025-07-30 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-54706
,Elements For Elementor <= 1.9 - Stored Cross-Site Scripting,Medium,2022-05-25 00:00:00,
CVE-2025-22316,WPBITS Addons For Elementor Page Builder <= 1.5.1 - Authenticated (Author+) Stored Cross-Site Scripting,Medium,2025-01-06 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-22316
,BuddyBuilder - BuddyPress Builder for Elementor <= 1.7.3 - Cross-Site Request Forgery,Medium,2023-07-10 00:00:00,
CVE-2024-4156,"Essential Addons for Elementor – Best Elementor Templates, Widgets, Kits & WooCommerce Builders <= 5.9.17 - Authenticated (Contributor+) Stored Cross-Site Scripting",Medium,2024-04-30 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-4156
CVE-2024-37520,ShopBuilder – Elementor WooCommerce Builder Addons <= 2.1.12 - Authenticated (Contributor+) Local File Inclusion,High,2024-07-05 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-37520
CVE-2025-32191,News Element Elementor Blog Magazine <= 1.0.7 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2025-04-04 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-32191
CVE-2024-33635,Piotnet Addons For Elementor Pro <= 7.1.17 - Missing Authorization to Arbitrary Post/Page Deletion,Medium,2024-04-25 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-33635
CVE-2024-12043,"Prime Slider – Addons For Elementor (Revolution of a slider, Hero Slider, Ecommerce Slider) <= 3.16.5 - Authenticated (Contributor+) Stored Cross-Site Scripting",Medium,2025-01-22 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-12043
CVE-2023-24382,Material Design Icons for Page Builders <= 1.4.2 - Cross-Site Request Forgery,High,2023-01-23 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-24382
CVE-2024-32782,HT Mega – Absolute Addons For Elementor <= 2.4.7 - Missing Authorization to Information Exposure,Medium,2024-04-22 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-32782
CVE-2020-20634,Elementor Website Builder <= 2.9.5 - Authorization Bypass,Medium,2020-03-31 00:00:00,https://www.cve.org/CVERecord?id=CVE-2020-20634
CVE-2024-3668,PowerPack Pro for Elementor <= 2.10.17 - Authenticated (Contributor+) Privilege Escalation,High,2024-06-07 16:16:46,https://www.cve.org/CVERecord?id=CVE-2024-3668
CVE-2024-13797,PressMart - Modern Elementor WooCommerce WordPress Theme <= 1.2.16 - Unauthenticated Arbitrary Shortcode Execution,High,2025-02-17 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-13797
CVE-2024-34755,Integration for Contact Form 7 and Salesforce <= <=1.3.9 - Cross-Site Request Forgery,Medium,2024-05-14 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-34755
CVE-2024-37092,Consulting Elementor Widgets <= 1.3.0 - Authenticated (Contributor+) Local File Inclusion,High,2024-06-20 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-37092
CVE-2023-0709,Metform Elementor Contact Form Builder <= 3.3.0 - Authenticated (Contributor+) Stored Cross-Site Scripting via mf_last_name shortcode,Medium,2023-06-08 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-0709
CVE-2024-2239,Premium Addons PRO <= 2.9.12 - Authenticated (Contributor+) Stored Cross-Site Scripting via Premium Magic Scroll Module,Medium,2024-03-07 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-2239
CVE-2024-0442,Royal Elementor Addons and Templates <= 1.3.87 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-02-08 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-0442
CVE-2024-32783,Advanced Testimonial Carousel for Elementor <= 3.0.0 - Missing Authorization,Medium,2024-04-22 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-32783
CVE-2024-51683,Custom post type templates for Elementor <= 1.10.1 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-11-01 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-51683
CVE-2024-4482,The Plus Addons for Elementor <= 5.6.1 - Authenticated (Contributor+) Stored Cross-Site Scripting via Countdown Widget,Medium,2024-07-02 18:45:07,https://www.cve.org/CVERecord?id=CVE-2024-4482
CVE-2025-6687,Magic Buttons for Elementor <= 1.0 - Authenticated (Contributor+) Stored Cross-Site Scripting via magic-button Shortcode,Medium,2025-07-01 14:56:05,https://www.cve.org/CVERecord?id=CVE-2025-6687
CVE-2024-4630,"Starter Templates — Elementor, WordPress & Beaver Builder Templates <= 4.2.1 - Authenticated (Contributor+) Stored Cross-Site Scripting",Medium,2024-05-10 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-4630
CVE-2023-6743,Unlimited Elements for Elementor <= 1.5.89 - Authenticated(Contributor+) Remote Code Execution via template import,High,2024-05-28 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-6743
CVE-2023-48756,JetBlocks For Elementor <= 1.3.8 - Reflected Cross Site Scripting,Medium,2023-11-28 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-48756
CVE-2024-32786,Royal Elementor Addons <= 1.3.93 - Unauthenticated IP Spoofing,Medium,2024-04-22 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-32786
CVE-2023-6327,ShopLentor (formerly WooLentor)  <= 2.8.7 - Missing Authorization via purchased_new_products,Medium,2024-05-03 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-6327
CVE-2024-11937,Premium Addons for Elementor <= 4.10.69 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2025-07-03 18:50:47,https://www.cve.org/CVERecord?id=CVE-2024-11937
CVE-2024-3925,"Element Pack Elementor Addons (Header Footer, Template Library, Dynamic Grid & Carousel, Remote Arrows) <= 5.6.11 - Authenticated (Contributor+) Stored Cross-Site Scripting via onclick events",Medium,2024-06-11 19:14:31,https://www.cve.org/CVERecord?id=CVE-2024-3925
CVE-2024-35739,"The Post Grid – Shortcode, Gutenberg Blocks and Elementor Addon for Post Grid <= 7.7.1 - Authenticated (Contributor+) Stored Cross-Site Scripting",Medium,2024-06-06 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-35739
CVE-2024-0438,Happy Addons for Elementor <= 3.10.1 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-02-13 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-0438
CVE-2024-34445,SKT Addons for Elementor <= 1.8 - Authenticated (Contributor+) Stored Cross-Site Scripting via Widget Page Title,Medium,2024-05-07 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-34445
CVE-2023-28989,Happy Addons for Elementor <= 3.8.2 - Cross-Site Request Forgery via handle_optin_optout(),Medium,2023-03-29 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-28989
CVE-2024-2137,All-in-One Addons for Elementor – WidgetKit <= 2.5.1 - Authenticated (Contributor+) Stored Cross-Site Scripting via Pricing Widgets,Medium,2024-04-11 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-2137
CVE-2024-2868,ShopLentor – WooCommerce Builder for Elementor & Gutenberg +12 Modules – All in One Solution (formerly WooLentor) <= 2.8.3 - Authenticated (Contributor+) Stored Cross-Site Scripting via WL Universal Product Layout,Medium,2024-04-03 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-2868
CVE-2024-34562,Move Addons for Elementor <= 1.3.0 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-05-07 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-34562
CVE-2024-5419,Void Contact Form 7 Widget For Elementor Page Builder <= 2.4 - Authenticated (Contributor+) Stored Cross-Site Scripting via cf7_redirect_page Attribute,Medium,2024-07-01 15:08:51,https://www.cve.org/CVERecord?id=CVE-2024-5419
CVE-2021-4446,Essential Addons for Elementor <= 4.6.4 - Missing Authorization,Medium,2021-05-05 00:00:00,https://www.cve.org/CVERecord?id=CVE-2021-4446
CVE-2024-4887,Qi Addons For Elementor <= 1.7.2 - Authenticated (Contributor+) Local File Inclusion,High,2024-06-06 15:08:52,https://www.cve.org/CVERecord?id=CVE-2024-4887
CVE-2024-3728,"Essential Addons for Elementor – Best Elementor Templates, Widgets, Kits & WooCommerce Builders <= 5.9.15 - Authenticated (Contributor+) Stored Cross-Site Scripting via Filterable Gallery & Interactive Circle",Medium,2024-04-24 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-3728
CVE-2024-5614,Piotnet Addons For Elementor <= 2.4.29 - Unauthenticated Sensitive Information Exposure,Medium,2024-07-26 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-5614
CVE-2024-47332,Sky Addons for Elementor <= 2.5.11 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-09-26 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-47332
CVE-2024-53816,Tutor LMS Elementor Addons <= 2.1.5 - Missing Authorization,Medium,2024-12-02 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-53816
CVE-2024-3680,Enter Addons – Ultimate Template Builder for Elementor <= 2.1.5 - Authenticated (Contributor+) Stored Cross-Site Scripting via Animation Title widget img tag,Medium,2024-05-08 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-3680
CVE-2025-1039,Lenix Elementor Leads addon <= 1.8.2 - Unauthenticated Stored Cross-Site Scripting via URL Form Field,High,2025-02-19 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-1039
CVE-2025-31636,WP Post Modules for Elementor <= 2.5.0 - Reflected Cross-Site Scripting,Medium,2025-05-20 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-31636
CVE-2023-47762,BetterDocs <= 2.5.2 - Missing Authorization via AJAX actions,Medium,2023-11-13 00:00:00,https://www.cve.org/CVERecord?id=CVE-2023-47762
CVE-2024-11104,"Sky Addons for Elementor (Free Templates Library, Live Copy, Animations, Post Grid, Post Carousel, Particles, Sliders, Chart, Blogs) <= 2.6.2 - Missing Authorization to Authenticated (Subscriber+) Limited Arbitrary Options Update",High,2024-11-21 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-11104
CVE-2024-5335,"Ultimate Store Kit Elementor Addons, Woocommerce Builder, EDD Builder, Elementor Store Builder, Product Grid, Product Table, Woocommerce Slider <= 1.6.4 - Unauthenticated PHP Object Injection",Critical,2024-08-20 19:47:05,https://www.cve.org/CVERecord?id=CVE-2024-5335
CVE-2024-51662,Black Widgets For Elementor <= 1.3.6 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-11-01 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-51662
CVE-2024-5504,Rife Elementor Extensions & Templates <= 1.2.1 - Authenticated (Contributor+) Stored Cross-Site Scripting via Writing Effect Headline Widget,Medium,2024-07-01 19:26:57,https://www.cve.org/CVERecord?id=CVE-2024-5504
CVE-2024-2503,Exclusive Addons for Elementor <= 2.6.9.2 - Authenticated(Contributor+) Stored Cross-Site Scripting via Post Grid,Medium,2024-04-15 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-2503
CVE-2024-0823,Exclusive Addons for Elementor <= 2.6.8 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-01-26 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-0823
CVE-2024-32791,Premium Addons for Elementor  <= 4.10.25 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-04-22 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-32791
CVE-2024-51675,aThemes Addons for Elementor <= 1.0.7 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2024-11-01 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-51675
CVE-2024-2845,"BetterDocs – Best Documentation, FAQ & Knowledge Base Plugin with AI Support & Instant Answer For Elementor & Gutenberg <= 3.4.2 - Authenticated (Contributor+) Stored Cross-Site Scripting via Shortcode",Medium,2024-03-25 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-2845
CVE-2025-22812,News Ticker Widget for Elementor <= 1.3.2 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2025-01-07 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-22812
CVE-2024-33919,RomethemeKit For Elementor <= 1.4.1 - Missing Authorization,Medium,2024-04-29 00:00:00,https://www.cve.org/CVERecord?id=CVE-2024-33919
CVE-2025-49235,RTMKit Addons for Elementor <= 1.6.0 - Authenticated (Contributor+) Stored Cross-Site Scripting,Medium,2025-06-05 00:00:00,https://www.cve.org/CVERecord?id=CVE-2025-49235
