"keyword","vuln_id","cve","title","description","severity","cvss_score","published","cve_link","software_name","software_slug"
"elementor","0a1cf60b-47bd-4e67-8fe4-6cf46809f2b2","CVE-2024-10316","Stratum – Elementor Widgets <= 1.4.4 - Authenticated (Contributor+) Sensitive Information Exposure via Elementor Templates","The Stratum – Elementor Widgets plugin for WordPress is vulnerable to Sensitive Information Exposure in all versions up to  and including  1.4.4 in includes/templates/content-switcher.php. This makes it possible for authenticated attackers  with Contributor-level access and above  to extract sensitive private  pending  and draft template data.","Medium","4.3","2024-11-20 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-10316","Stratum – Elementor Widgets","stratum"
"elementor","0a4aad30-ff74-43ef-9739-225602624255","CVE-2025-49260","Aora <= 1.3.9 - Unauthenticated Local File Inclusion","The Aora theme for WordPress is vulnerable to Local File Inclusion in versions up to  and including  1.3.9. This makes it possible for unauthenticated attackers to include and execute arbitrary files on the server  allowing the execution of any PHP code in those files. This can be used to bypass access controls  obtain sensitive data  or achieve code execution in cases where images and other “safe” file types can be uploaded and included.","Critical","9.8","2025-06-11 00:00:00","https://www.cve.org/CVERecord?id=CVE-2025-49260","Aora - Home & Lifestyle Elementor WooCommerce Theme","aora"
"elementor","0a941aef-85f6-4719-b6ab-ace77a03e93e","CVE-2022-4705","Royal Elementor Addons <= 1.3.59 - Insufficient Access Control to Template Activation","The Royal Elementor Addons plugin for WordPress is vulnerable to insufficient access control in the 'wpr_final_settings_setup' AJAX action in versions up to  and including  1.3.59. This allows any authenticated user  including those with subscriber-level permissions  to finalize activation of preset site configuration templates  which can be chosen and imported via a separate action documented in CVE-2022-4704.","Medium","4.3","2023-01-10 00:00:00","https://www.cve.org/CVERecord?id=CVE-2022-4705","Royal Elementor Addons and Templates","royal-elementor-addons"
"elementor","0aa3ec9b-80d5-4e31-8045-43c8d151cab8","CVE-2024-2385","Elementor Addons by Livemesh <= 8.4 - Authenticated (Contributor+) Limited Local File Inclusion via Widgets","The Elementor Addons by Livemesh plugin for WordPress is vulnerable to Local File Inclusion in all versions up to  and including  8.4 via several of the plugin's widgets through the 'style' attribute. This makes it possible for authenticated attackers  with contributor-level access and above  to include and execute arbitrary files on the server  allowing the execution of any PHP code in those files. This can be used to bypass access controls  obtain sensitive data  or achieve code execution in cases where images and other “safe” file types can be uploaded and included. CVE-2024-37547 is likely a duplicate of this issue.","High","8.8","2024-07-03 14:51:55","https://www.cve.org/CVERecord?id=CVE-2024-2385","Elementor Addons by Livemesh","addons-for-elementor"
"elementor","0aced5de-e9df-4ffe-9d10-93dc3897ef4c","CVE-2024-30496","Element Pack Elementor Addons <= 5.5.3 - Authenticated (Contributor+) SQL Injection","The Element Pack Elementor Addons plugin for WordPress is vulnerable to SQL Injection in versions up to  and including  5.5.3 due to insufficient escaping on the user supplied parameter and lack of sufficient preparation on the existing SQL query.  This makes it possible for authenticated attackers  with contributor-level access and above  to append additional SQL queries into already existing queries that can be used to extract sensitive information from the database.","Critical","9.9","2024-03-28 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-30496","Element Pack Addons for Elementor – Mega Menu  Header Footer  Dynamic Builder and Ready Templates","bdthemes-element-pack-lite"
"elementor","0b4e6dae-f38c-4f5b-ae1d-cf998946c675","CVE-2023-2527","Integration for Contact Form 7 and Zoho CRM  Bigin <= 1.2.3 - Authenticated (Admin+) SQL Injection","The Integration for Contact Form 7 and Zoho CRM  Bigin plugin for WordPress is vulnerable to SQL Injection via the 'orderby' parameter in versions up to  and including  1.2.3 due to insufficient escaping on the user supplied parameter and lack of sufficient preparation on the existing SQL query.  This makes it possible for authenticated attackers  with administrator-level access  to append additional SQL queries into already existing queries that can be used to extract sensitive information from the database.","High","7.2","2023-05-22 00:00:00","https://www.cve.org/CVERecord?id=CVE-2023-2527","WP Zoho for Contact Form 7  WPForms  Elementor  Formidable and Ninja Forms – CRM  Bigin","cf7-zoho"
"elementor","0b88ab64-26c7-4182-bd46-c5f5df052af3","CVE-2025-31771","Team Members for Elementor Page Builder <= 1.0.4 - Authenticated (Contributor+) Stored Cross-Site Scripting","The Team Members for Elementor Page Builder plugin for WordPress is vulnerable to Stored Cross-Site Scripting in versions up to  and including  1.0.4 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers  with contributor-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2025-04-01 00:00:00","https://www.cve.org/CVERecord?id=CVE-2025-31771","Team Members for Elementor Page Builder","team-members-for-elementor"
"elementor","0b92afdf-51e0-4cf5-9f2b-997b9ff98b23","CVE-2025-3863","Post Carousel Slider for Elementor <= 1.6.0 - Authenticated (Subscriber+) Missing Authorization via process_wbelps_promo_form Function","The Post Carousel Slider for Elementor plugin for WordPress is vulnerable to improper authorization due to a missing capability check on the process_wbelps_promo_form() function in all versions up to  and including  1.6.0. This makes it possible for authenticated attackers  with Subscriber-level access and above  to trigger the plugin’s support‐form handler to send arbitrary emails to the site’s support address.","Medium","4.3","2025-06-25 13:45:39","https://www.cve.org/CVERecord?id=CVE-2025-3863","Post Carousel Slider for Elementor","post-carousel-slider-for-elementor"
"elementor","0bb02fd7-1090-4139-ae0e-977fdec5da7f","CVE-2025-8462","RT Easy Builder <= 2.3 - Authenticated (Contributor+) Stored Cross-Site Scripting","The RT Easy Builder – Advanced addons for Elementor plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the social URL parameter in all versions up to  and including  2.3 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers  with Contributor-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2025-08-11 13:48:34","https://www.cve.org/CVERecord?id=CVE-2025-8462","RT Easy Builder – Advanced addons for Elementor","rt-easy-builder-advanced-addons-for-elementor"
"elementor","0bef7f4a-3a1d-406e-905d-3051f1ee409d","CVE-2024-50453","The Pack Elementor addons <= 2.0.9 - Authenticated (Contributor+) Local File Inclusion","The The Pack Elementor addons plugin for WordPress is vulnerable to Local File Inclusion in versions up to  and including  2.0.9. This makes it possible for authenticated attackers  with contributor-level access and above  to include and execute arbitrary files on the server  allowing the execution of any PHP code in those files. This can be used to bypass access controls  obtain sensitive data  or achieve code execution in cases where images and other “safe” file types can be uploaded and included.","High","8.8","2024-10-24 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-50453","The Pack Elementor addon","the-pack-addon"
"elementor","0c05dcd9-71d2-4881-b5aa-335821ff95b3","CVE-2025-26983","Recipe Card Blocks for Gutenberg & Elementor <= 3.4.3 - Insecure Direct Object Reference to Authenticated (Contributor+) Post Disclosure","The Recipe Card Blocks for Gutenberg & Elementor – Best WordPress Recipe Plugin plugin for WordPress is vulnerable to Information Exposure in all versions up to  and including  3.4.3 via the render() function due to insufficient restrictions on which posts can be included. This makes it possible for authenticated attackers  with Contributor-level access and above  to extract data from password protected  private  or draft posts that they should not have access to.","Medium","4.3","2025-02-23 00:00:00","https://www.cve.org/CVERecord?id=CVE-2025-26983","Recipe Card Blocks for Gutenberg & Elementor – Best WordPress Recipe Plugin","recipe-card-blocks-by-wpzoom"
"elementor","0c796ee7-5394-40f3-9158-1a006efbf085","CVE-2025-3076","Elementor Pro <= 3.29.0 - Authenticated (Contributor+) Stored Cross-Site Scripting","The Elementor Website Builder Pro plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the ‘button_text’ parameter in all versions up to  and including  3.29.0 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers  with Contributor-level access and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2025-06-09 16:22:07","https://www.cve.org/CVERecord?id=CVE-2025-3076","Elementor Website Builder Pro","elementor-pro"
"elementor","0cb43deb-63f6-42d8-8dd6-55a59fca31ae","CVE-2024-2132","Ultimate Bootstrap Elements for Elementor <= 1.4.0 - Authenticated (Contributor+) Stored Cross-Site Scripting via Image Widget","The Ultimate Bootstrap Elements for Elementor plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the Image Widget in all versions up to  and including  1.4.0 due to insufficient input sanitization and output escaping on user supplied attributes. This makes it possible for authenticated attackers with contributor-level and above permissions to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2024-04-05 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-2132","Ultimate Bootstrap Elements for Elementor","ultimate-bootstrap-elements-for-elementor"
"elementor","0cba362e-c1e3-4840-941f-b8af8469f771","CVE-2023-35050","Elementor Pro <= 3.13.0 - Missing Authorization","The Elementor Pro plugin for WordPress is vulnerable to unauthorized access of data  modification of data  and loss of data due to a missing capability check on several functions in versions up to  and including  3.13.0. This makes it possible for authenticated attackers  with subscriber-level access and above  to perform unauthorized actions like modifying screenshots ","Medium","6.3","2023-06-20 00:00:00","https://www.cve.org/CVERecord?id=CVE-2023-35050","Elementor Website Builder Pro","elementor-pro"
"elementor","0d5d47bd-4f05-4dc7-84c1-f7bc1196ee16","CVE-2024-4107","Elementor Website Builder Pro <= 3.21.0 - Authenticated (Contributor+) DOM-Based Stored Cross-Site Scripting","The Elementor Website Builder – More than Just a Page Builder Pro plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the several parameters in versions up to  and including  3.21.0 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers  with contributor-level permissions and above  to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","Medium","6.4","2024-05-02 00:00:00","https://www.cve.org/CVERecord?id=CVE-2024-4107","Elementor Website Builder Pro","elementor-pro"
